"ID","Hotel_Name","Location","Review"
"rn393956011","Natalie's Restaurant","Kata Beach","We were approached in the street to eat here We were told the water was free and a 30% discount Water only from dispenser was free they told us later The 30% only off food not drinks All of our meals came out separate so More"
"rn390915387","Natalie's Restaurant","Kata Beach","The food was nice and was at a good price as they had 30% off all food (which I think is on all the time) The only downside was that there were many people trying to sell us sun glasses etc while we were eating More"
"rn368610329","Natalie's Restaurant","Kata Beach","We had dinner here one night It was cool under the fan The food was delicious service was great We were provided with a game to play as well which our teens enjoyed Best part = great food friendly staff Worst part = street hawkers More"
"rn357765506","Natalie's Restaurant","Kata Beach","I ate here due to some good reviews on trip advisor however was very disappointed Although the food was okay the Thai servings were tiny and it left us all feeling extremely hungry My 8 year old daughter opted for the chicken and chips which More"
"rn350717439","Natalie's Restaurant","Kata Beach","Was pleasantly surprised at Natalie's you get t choose your own seafood and they give it to you in a bucket which the waitress or waitor collects and takes to the kitchen you also get a free salad bar one of the better ones in More"
"rn349849098","Natalie's Restaurant","Kata Beach","We were only in Phuket for 7 days but choose to eat here twice as the food was so nice - We had a party of 7 so tried the Lobster Kings Prawns Red Snapper and traditional Thai Food - all nice and relatively cheap"
"rn344280990","Natalie's Restaurant","Kata Beach","Good food in this friendly restaurant We find service and food quality up to the mark They have excellent Padthai Thai Curry and Thai Soups King prawns and at a good price And the best Phad see ew (sauteed flat noodles with vegetables and meat More"
"rn342571387","Natalie's Restaurant","Kata Beach","Just eaten at this 'restaurant' the food is mediocre average the drink prices are expensive the service is terrible once they take your drink order there is no sense of urgency whatsoever all they are concerned about is getting more customers in we were going More"
"rn335213069","Natalie's Restaurant","Kata Beach","Tearable Very tearable every thing in this ristorante Service food worse than service Bad experience Don't want even try any anther in this street "
"rn333498394","Natalie's Restaurant","Kata Beach","A very nice place with great food The waitress was entertaining the kids with games The place is cozy and the service is very good "
"rn333217358","Natalie's Restaurant","Kata Beach","Excellent food in this friendly restaurant They have excellent rock lobster king prawns and at a good price And the best Phad see ew (sauteed flat noodles with vegetables and meat of your choice or seafood) Strongly recommend as We tried others in the same More"
"rn331585858","Natalie's Restaurant","Kata Beach","Set in a side alley we ate at Natalie's Restaurant on 4 occasions and found there was a wide range of choices that tasted delicious (we tried a different meal every time) Cocktails were cheap and the Gin Sling was our favourite drink of choice More"
"rn326600905","Natalie's Restaurant","Kata Beach","This is restaurant is a little hidden but worth a try The Thai dishes are quit standard but yummy Don’t expect any sophisticated dishes The cocktails are OK too The staff polite and not aggressive in opposite of the normal Kata Beach restaurant "
"rn323984146","Natalie's Restaurant","Kata Beach","Really hanging out for some deep fried fish with curry sauce and some oysters Fresh oysters natural were very good at 50bht per oyster Deep fried red snapper also good value Yummy banana split to finish off the evening Good atmosphere "
"rn321553021","Natalie's Restaurant","Kata Beach","Went here the other night and was very disappointed they missed out two starters for our friends and also forgot my main meal On top of this you pay a higher price than other restaurant's nearby Will not be going again "
"rn318652973","Natalie's Restaurant","Kata Beach","We visited the restaurant for dinner mid September The restaurant is on a side road off the main Kata beach and is one of many restaurants on the street The restaurant was fairly busy and we were offered 30% discount of the food bill There More"
"rn317476369","Natalie's Restaurant","Kata Beach","Lovely food Staff are very friendly Gave us games to play to fill in the minimal wait time Food was some of the best that we had in Kata beach The only negative is that they tend to put the customers on the roadside and More"
"rn314964343","Natalie's Restaurant","Kata Beach","Nothing bad nothing very good just food However they did provide some connect 4 for the kids to play with and they had a free pool table Can't remember what we ate Same same "
"rn312297067","Natalie's Restaurant","Kata Beach","We had dinner with drinks here Cocktails were nice in happy hour only 99 bath Staff was friendly Food was oke I orderd grilled salmon with french fries I recieved a piece of salmon (not grilled) with a sour sauce and a baked pottao (instead More"
"rn312219484","Natalie's Restaurant","Kata Beach","Food must do if you like great food at reasonable prices Staff are very friendly and will cook what you want Close to the resort approximately 2minute walk "
"rn306485409","Natalie's Restaurant","Kata Beach","Very poor meals Would not dine here again Ordered a noodle dish with vegetables and chicken Everything was limp and seemed to be swimming in water The constant calls by staff to encourage diners was very distracting while eating "
"rn305527122","Natalie's Restaurant","Kata Beach","food was a poor rendition of previous years staff seemed disinterested or disillusioned with customers heading away from being a Thai place and more Russian orientated food"
"rn302525400","Natalie's Restaurant","Kata Beach","The most disgusting Food ever Old and overcooked food Waiters are really rude They said Corona beer would cost 90 baht and then they charged 180 baht and would not even want to listen to constructive feedback One word: Scam Go to Kata Seafood & More"
"rn302002867","Natalie's Restaurant","Kata Beach","after spending two weeks in Phuket I can say that none of the food disappointed at any price point or location However the stand out dish of the trip was at Natalie's in Kata All of the items ordered were great and accompanied the main More"
"rn291903650","Natalie's Restaurant","Kata Beach","Had a great night here and had one of the best Massaman Curries of our stay Natalie even sat with us at our table and chatted and entertained the kids with a few games of JackPot Staff were also very efficient and entertaining "
